"country","visibility","city","created","link","join_mode","members","name","id","urlname","who","category.id"
"DE","public","München",1384777702000,"https://www.meetup.com/Search-Meetup-Munich/","open",1095,"Search Meetup Munich",11150702,"Search-Meetup-Munich","Searchers Munchen",34
"DE","public","München",1389356187000,"https://www.meetup.com/Munich-NoSQL-Meetup/","open",722,"Munich NoSQL",11993922,"Munich-NoSQL-Meetup","NoSQList",34
"DE","public","München",1391009463000,"https://www.meetup.com/DevOpsMunich/","open",1405,"DevOps Munich",12572892,"DevOpsMunich","DevOps",34
"DE","public","München",1391022537000,"https://www.meetup.com/Angular-Munich/","open",1347,"Angular Munich Meetup",12579092,"Angular-Munich","User",34
"DE","public","München",1392297694000,"https://www.meetup.com/GeoDev-Germany/","approval",543,"GeoDev Germany",12861632,"GeoDev-Germany","GeoGeeks",34
"DE","public","München",1394007789000,"https://www.meetup.com/JavaScript-CodeRetreat/","open",1060,"JavaScript CodeRetreat",13168132,"JavaScript-CodeRetreat","CleanCoders",34
"DE","public","München",1396731662000,"https://www.meetup.com/Munich-Gophers-Go-User-Group/","open",702,"GDG Munich Gophers",13747262,"Munich-Gophers-Go-User-Group","Gophers",34
"DE","public","München",1397242023000,"https://www.meetup.com/AgileMunich/","open",1671,"Agile Munich",13860382,"AgileMunich","Agile Practitioners",34
"DE","public","München",1397741381000,"https://www.meetup.com/MunichJS-User-Group/","open",1619,"MunichJS – JavaScript User Group",13961362,"MunichJS-User-Group","Members",34
"DE","public","München",1399578043000,"https://www.meetup.com/Microservices-Meetup-Munich/","open",2765,"Microservices Meetup Munich",14341692,"Microservices-Meetup-Munich","Members",34
"DE","public","München",1400181332000,"https://www.meetup.com/Big-Data-Developers-in-Munich/","open",2814,"Big Data Developers in Munich",14476282,"Big-Data-Developers-in-Munich","Members",34
"DE","public","München",1400514197000,"https://www.meetup.com/AWS-Munich/","open",2361,"Munich AWS User Group",14546712,"AWS-Munich","Members",34
"DE","public","München",1400662449000,"https://www.meetup.com/Software-Performance-Meetup-Group/","open",939,"Software Performance Meetup Group",14586172,"Software-Performance-Meetup-Group","Performance Management Worker",34
"DE","public","München",1401715052000,"https://www.meetup.com/deep-learning-meetup-munich/","open",2322,"Deep Learning Munich",14826202,"deep-learning-meetup-munich","Deep thinkers",34
"DE","public","München",1402656904000,"https://www.meetup.com/Docker-Munich/","open",1507,"Docker Munich",15060472,"Docker-Munich","Dockers",34
"DE","public","München",1403873702000,"https://www.meetup.com/Virtual-Reality-Germany/","open",685,"Virtual Reality Germany",15353772,"Virtual-Reality-Germany","Avatars",34
"DE","public","München",1405064835000,"https://www.meetup.com/Munich-Tech-Media-Startups/","open",1196,"Munich Tech & Media Startup Meetup",15638632,"Munich-Tech-Media-Startups","Mitglieder",34
"DE","public","München",1406460059000,"https://www.meetup.com/Munich-Python-User-Group/","open",1115,"München / Munich Python User Group",16000972,"Munich-Python-User-Group","Members",34
"DE","public","München",1409065869000,"https://www.meetup.com/From-Big-Ideas-to-Great-Technology/","open",792,"From Big Ideas to Great Technology",16613142,"From-Big-Ideas-to-Great-Technology","Members",34
"DE","public","München",1409592055000,"https://www.meetup.com/Big-Data-Munich/","open",3824,"Big Data, Munich",16729662,"Big-Data-Munich","Data Lovers, Munich",34
"DE","public","München",1410761612000,"https://www.meetup.com/GotoStartups-Munich/","open",1253,"München / Munich - Entrepreneurs, Startups & Investors Group",16999242,"GotoStartups-Munich","Rockstar Entrepreneurs",34
"DE","public","München",1411364401000,"https://www.meetup.com/MuniCSS-finest/","open",573,"MuniCSS finest",17136242,"MuniCSS-finest","CSSnerds",34
"DE","public","München",1411685347000,"https://www.meetup.com/munich-software-craft-community/","open",1891,"Munich Software Craft Community",17214922,"munich-software-craft-community","Software Crafters",34
"DE","public","München",1412720227000,"https://www.meetup.com/Make-Munich/","open",400,"Make Munich - Maker Fair & Do-It-Yourself Festival",17471122,"Make-Munich","Maker",34
"DE","public","München",1413287136000,"https://www.meetup.com/Papers-We-Love-Munich/","open",587,"Papers We Love - Munich",17614202,"Papers-We-Love-Munich","Paper Readers",34
"DE","public","München",1413448074000,"https://www.meetup.com/ThoughtWorks-Munich/","open",1948,"ThoughtWorks Munich",17658472,"ThoughtWorks-Munich","members",34
"DE","public","München",1413460221000,"https://www.meetup.com/Munich-Frontend-Developers/","open",1103,"Munich Frontend Developers",17660862,"Munich-Frontend-Developers","Frontend Developers",34
"DE","public","München",1413883137000,"https://www.meetup.com/inovex-munich/","open",489,"inovex Meetup Munich",17763402,"inovex-munich","Tech Heads",34
"DE","public","München",1415373851000,"https://www.meetup.com/CoreOS-Munich/","open",401,"CoreOS Munich",18136772,"CoreOS-Munich","Members",34
"DE","public","München",1416237535000,"https://www.meetup.com/Munchen-WordPress-Meetup/","open",699,"München WordPress Meetup",18195599,"Munchen-WordPress-Meetup","Teilnehmer",34
"DE","public","München",1417449075000,"https://www.meetup.com/CloudFoundry-Munich/","open",779,"Cloud Foundry Munich",18225255,"CloudFoundry-Munich","CloudFounders",34
"DE","public","München",1418065012000,"https://www.meetup.com/code-for-muenchen/","open",833,"Code for München",18240584,"code-for-muenchen","Mitglieder",34
"DE","public","München",1418811406000,"https://www.meetup.com/Munich-Geekettes/","open",703,"Munich Geekettes",18258556,"Munich-Geekettes","Geekettes",34
"DE","public","München",1421043158000,"https://www.meetup.com/Kotlin-User-Group-Munich/","open",477,"Kotlin User Group Munich - KUG Munich",18325305,"Kotlin-User-Group-Munich","KUG-Hacker",34
"DE","public","München",1421661160000,"https://www.meetup.com/TechFounders-Munich-Networking-Group/","open",1697,"TechFounders Munich Networking Group",18352585,"TechFounders-Munich-Networking-Group","TechFounders Supporter",34
"DE","public","München",1422029997000,"https://www.meetup.com/Munchen-Raspberry-Pi-Workshops/","open",437,"München Raspberry Pi Workshops",18370745,"Munchen-Raspberry-Pi-Workshops","Mitglieder",34
"DE","public","München",1422975279000,"https://www.meetup.com/ComputerVision/","open",1203,"München Computer Vision & Medical Image Analysis Meetup",18408067,"ComputerVision","Visionists",34
"DE","public","München",1423504307000,"https://www.meetup.com/Data-Driven-Business-Intelligence-Meetup/","open",575,"Data Driven & Business Intelligence Meetup",18422849,"Data-Driven-Business-Intelligence-Meetup","Data-Driven-People",34
"DE","public","München",1423676119000,"https://www.meetup.com/Swift-Meetup-Munich/","open",758,"Swift Meetup Munich",18428182,"Swift-Meetup-Munich","Swift Developers",34
"DE","public","München",1426084971000,"https://www.meetup.com/Google-Women-in-Technology-Munchen/","open",788,"Google Women Techmakers Munich",18493901,"Google-Women-in-Technology-Munchen","Techmakers",34
"DE","public","München",1427915087000,"https://www.meetup.com/Atlassian-User-Group-Munchen/","open",648,"Atlassian User Group München",18529526,"Atlassian-User-Group-Munchen","Members",34
"DE","public","München",1428699567000,"https://www.meetup.com/Hacks-Hackers-Munchen/","open",643,"Hacks/Hackers München",18542069,"Hacks-Hackers-Munchen","Hacks and Hackers",34
"DE","public","München",1430484622000,"https://www.meetup.com/gdg-munich/","open",921,"GDG Munich",18571827,"gdg-munich","devs",34
"DE","public","München",1430647334000,"https://www.meetup.com/Projektmanagement-Meetup-Roundtable/","open",1225,"Projektmanagement Meetup Roundtable",18574027,"Projektmanagement-Meetup-Roundtable","Mitglieder",34
"DE","public","München",1432024523000,"https://www.meetup.com/Burda-Bootcamp/","open",930,"Burda Bootcamp",18608593,"Burda-Bootcamp","bootcampers",34
"DE","public","München",1432850391000,"https://www.meetup.com/Munich-Product/","open",841,"Munich Product Love",18632821,"Munich-Product","Product Lovers",34
"DE","public","München",1433427004000,"https://www.meetup.com/IXDS-Pre-Work-Talks-Munich/","open",721,"IXDS Pre-Work Talks Munich",18648649,"IXDS-Pre-Work-Talks-Munich","Members",34
"DE","public","München",1434492135000,"https://www.meetup.com/Spark-Munich/","open",562,"Spark Munich",18677801,"Spark-Munich","Sparkista",34
"DE","public","München",1435577493000,"https://www.meetup.com/PyMunich/","open",1158,"PyMunich",18706411,"PyMunich","Pythonistas",34
"DE","public","München",1436911523000,"https://www.meetup.com/JS-Coding-Nights-Munich/","open",1256,"JavaScript Coding Nights Munich",18742132,"JS-Coding-Nights-Munich","Members",34
"DE","public","München",1439451337000,"https://www.meetup.com/utum-x/","open",2978,"UnternehmerTUM [x]",18828826,"utum-x","Hackers, Designers & Makers",34
"DE","public","München",1439803798000,"https://www.meetup.com/ReactJS-Meetup-Munich/","open",899,"ReactJS Meetup Munich",18840725,"ReactJS-Meetup-Munich","Reactors",34
"DE","public","München",1440401819000,"https://www.meetup.com/stylight/","open",2886,"Stylight Tech Events",18862563,"stylight","Techies",34
"DE","public","München",1442238396000,"https://www.meetup.com/Nerd-Rider-Munich/","open",412,"Nerd Rider Munich",18930367,"Nerd-Rider-Munich","Mitglieder",34
"DE","public","München",1442324621000,"https://www.meetup.com/Deep-Learning-Applications-Munich/","open",668,"Deep Learning Applications Munich",18934152,"Deep-Learning-Applications-Munich","Deep Learning Practitioners",34
"DE","public","München",1443569671000,"https://www.meetup.com/StartupBlink-Munchen/","open",417,"StartupBlink München",18980890,"StartupBlink-Munchen","StartupBlinkers",34
"DE","public","München",1443688096000,"https://www.meetup.com/TechDivision-TechTalk-Munchen/","open",776,"TechDivision TechTalk München",18985124,"TechDivision-TechTalk-Munchen","Mitglieder",34
"DE","public","München",1445008295000,"https://www.meetup.com/Applied-R-Munich/","open",851,"Applied R Munich",19033014,"Applied-R-Munich","UseR",34
"DE","public","München",1445282356000,"https://www.meetup.com/cloud-native-muc/","open",761,"Cloud Native Night Munich",19042292,"cloud-native-muc","Cloud Native Nerds",34
"DE","public","München",1446636558000,"https://www.meetup.com/Blockchain-Munich/","open",500,"Blockchain Technology Meetup",19089529,"Blockchain-Munich","Blockchain Technology Meetup",34
"DE","public","München",1446783141000,"https://www.meetup.com/Munchen-Kubernetes-Meetup/","open",830,"München Kubernetes/Cloud-Native Meetup",19095162,"Munchen-Kubernetes-Meetup","Kubernauts",34
"DE","public","München",1447913842000,"https://www.meetup.com/TensorFlow-Munchen/","open",839,"TensorFlow München",19135904,"TensorFlow-Munchen","Guild Members",34
"DE","public","München",1448316136000,"https://www.meetup.com/GDG-Munich-Android/","open",691,"GDG Munich Android",19149051,"GDG-Munich-Android","Humble Android Coders",34
"DE","public","München",1448830577000,"https://www.meetup.com/Continuous-Delivery-Munich/","open",750,"Continuous Delivery Munich",19165992,"Continuous-Delivery-Munich","Deliverators",34
"DE","public","München",1449071585000,"https://www.meetup.com/IoT-Lab/","open",672,"IoT Lab - Internet of Things Lab",19175294,"IoT-Lab","Innovators",34
"DE","public","München",1449155249000,"https://www.meetup.com/LV1871-Java-Coding-Dojo-Group/","open",404,"LV1871 Java Coding Dojo Group",19178292,"LV1871-Java-Coding-Dojo-Group","Java-Entwickler",34
"DE","public","München",1450178009000,"https://www.meetup.com/OpenAI-Munchen/","open",765,"OpenAI München",19213981,"OpenAI-Munchen","Members",34
"DE","public","München",1450779899000,"https://www.meetup.com/Munchen-Mixed-Reality-Meetup/","open",523,"München Mixed Reality Meetup",19231989,"Munchen-Mixed-Reality-Meetup","Mixed Reality Members",34
"DE","public","München",1452872893000,"https://www.meetup.com/Machine-Learning-Munich/","open",2346,"Machine Learning Munich",19343753,"Machine-Learning-Munich","Machine Learners",34
"DE","public","München",1453019823000,"https://www.meetup.com/Munchen-Startup-Idea-to-IPO/","open",408,"München Startup: Idea to IPO",19352629,"Munchen-Startup-Idea-to-IPO","Entrepreneurs",34
"DE","public","München",1454600738000,"https://www.meetup.com/Linux-Stammtisch-Munchen/","open",457,"Linux-Stammtisch München",19508733,"Linux-Stammtisch-Munchen","Linux-Stammtischler",34
"DE","public","München",1454781101000,"https://www.meetup.com/COOK-and-CODE-MUNCHEN/","open",886,"COOK and CODE - MÜNCHEN",19524528,"COOK-and-CODE-MUNCHEN","COOKING CODERS",34
"DE","public","München",1456306392000,"https://www.meetup.com/TechMeMunich/","open",1392,"Artificial Intelligence & Chatbots by Technology Messenger",19618152,"TechMeMunich","Technology visionaries",34
"DE","public","München",1457453911000,"https://www.meetup.com/FinTech-Meetup-Munchen/","open",1249,"FinTech Munich Meetup",19680499,"FinTech-Meetup-Munchen","Mitglieder",34
"DE","public","München",1457712232000,"https://www.meetup.com/Synthetic-Biology-in-Munich/","open",490,"SynBio.Munich",19694168,"Synthetic-Biology-in-Munich","Synthetic Biologists",34
"DE","public","München",1458649255000,"https://www.meetup.com/ARMUC-Augmented-Reality-Stammtisch-Munchen/","open",703,"#ARMUC - Augmented Reality Stammtisch München",19743388,"ARMUC-Augmented-Reality-Stammtisch-Munchen","Reality Enhancers",34
"DE","public","München",1459882304000,"https://www.meetup.com/Data-Science-Munich/","open",454,"Data Science Munich",19804225,"Data-Science-Munich","Data Scientists",34
"DE","public","München",1460221731000,"https://www.meetup.com/Data-Visualization-Meetup-Munich/","open",1687,"Data Visualization in Munich Meetup",19820062,"Data-Visualization-Meetup-Munich","Data Viz Enthusiasts",34
"DE","public","München",1460377542000,"https://www.meetup.com/munichblockchain/","open",1573,"Blockchain Munich",19826973,"munichblockchain","members",34
"DE","public","München",1460636373000,"https://www.meetup.com/LeadersInTechMunich/","approval",560,"Leaders in Tech : Munich",19839944,"LeadersInTechMunich","Leaders in Tech",34
"DE","public","München",1462514436000,"https://www.meetup.com/pass-bayern/","open",527,"PASS Usergroup Bayern - Microsoft Data Platform Community",19921609,"pass-bayern","Data Monsters",34
"DE","public","München",1463729812000,"https://www.meetup.com/Rooftop-Brains-BBQ-Munich/","open",655,"Rooftop Brains & BBQ",19974719,"Rooftop-Brains-BBQ-Munich","Members",34
"DE","public","München",1466437777000,"https://www.meetup.com/munichacm/","open",1066,"Munich ACM",20094847,"munichacm","Innovators",34
"DE","public","München",1469286504000,"https://www.meetup.com/Azure-Munich/","open",969,"Azure Munich Meetup",20215607,"Azure-Munich","Mitglieder",34
"DE","public","München",1469524975000,"https://www.meetup.com/PyData-Munchen/","open",810,"PyData Munich",20225730,"PyData-Munchen","Members",34
"DE","public","München",1471362725000,"https://www.meetup.com/Agile-Game-Night/","open",831,"Agile Game Nights",20321716,"Agile-Game-Night","Agile Gamer",34
"DE","public","München",1471620670000,"https://www.meetup.com/startup-EUvolution-Munich/","open",732,"startup EUvolution Munich",20332072,"startup-EUvolution-Munich","entrepreneurs",34
"DE","public","München",1473607978000,"https://www.meetup.com/Software-Architektur-Muenchen/","open",1244,"Software Architektur München",20413739,"Software-Architektur-Muenchen","Software-Gestalter",34
"DE","public","München",1474581430000,"https://www.meetup.com/react-native-munich/","open",617,"React Native Munich",20456261,"react-native-munich","App Developers",34
"DE","public","München",1474966175000,"https://www.meetup.com/Product-Owner-Munchen/","open",771,"Product Owner München",20482354,"Product-Owner-Munchen","Product Owner",34
"DE","public","München",1474988113000,"https://www.meetup.com/Blockchain-Beer-Munchen/","open",631,"Blockchain & Beer München",20484387,"Blockchain-Beer-Munchen","Mitglieder",34
"DE","public","München",1475441014000,"https://www.meetup.com/tum-csc/","open",1413,"TUM Computer Science Club",20569651,"tum-csc","CS Enthusiasts",34
"DE","public","München",1475833603000,"https://www.meetup.com/Munich-Days-with-Data/","open",479,"Munich Days with Data",20636790,"Munich-Days-with-Data","Data Lovers",34
"DE","public","München",1475866216000,"https://www.meetup.com/Kaggle-Munich/","open",814,"Kaggle Munich",20641450,"Kaggle-Munich","Members",34
"DE","public","München",1476694957000,"https://www.meetup.com/Munchen-Artificial-Intelligence-Meetup/","open",550,"München Artificial Intelligence Meetup",20766949,"Munchen-Artificial-Intelligence-Meetup","Members",34
"DE","public","München",1477048562000,"https://www.meetup.com/meetup-group-framerjs-munich/","open",502,"Prototyping with Framer Munich",20835698,"meetup-group-framerjs-munich","Frameristas",34
"DE","public","München",1477409322000,"https://www.meetup.com/Hackathon-Munich/","open",556,"Hackathon Munich",20901297,"Hackathon-Munich","Members",34
"DE","public","München",1478114937000,"https://www.meetup.com/Munich-Voice-Interfaces/","open",582,"Voice Interfaces - Munich",21016879,"Munich-Voice-Interfaces","Members",34
"DE","public","München",1478266159000,"https://www.meetup.com/GDG-cloud-munich/","open",572,"GDG Cloud Munich",21038385,"GDG-cloud-munich","Mitglieder",34
"DE","public","München",1478557022000,"https://www.meetup.com/Ministry-of-Testing-Munich/","open",403,"Ministry of Testing Munich",21079013,"Ministry-of-Testing-Munich","Members",34
"DE","public","München",1480281306000,"https://www.meetup.com/Zuehlke-Munich/","open",453,"Zühlke Munich",21296490,"Zuehlke-Munich","Mitglieder",34
"DE","public","München",1480715319000,"https://www.meetup.com/MunichUX/","approval",887,"UX & Product Munich",21366293,"MunichUX","MUXer",34
"DE","public","München",1481027885000,"https://www.meetup.com/SmartData/","open",636,"Smart Data Munich",21490900,"SmartData","Members",34
"DE","public","München",1481658206000,"https://www.meetup.com/CryptoInvestors-Munich/","open",1033,"CryptoInvestors Munich",21565792,"CryptoInvestors-Munich","Members",34
"DE","public","München",1482497658000,"https://www.meetup.com/Sketch-Design-Munich/","open",814,"Sketch & Design - Munich",21665665,"Sketch-Design-Munich","Members",34
"DE","public","München",1483300229000,"https://www.meetup.com/munich-design-sprint/","open",584,"Design Sprint Munich",21733865,"munich-design-sprint","Sprinters",34
"DE","public","München",1484076315000,"https://www.meetup.com/AI-Autonomous-Driving-Munich/","open",1166,"Autonomous Driving",21832686,"AI-Autonomous-Driving-Munich","Driverless Car Drivers",34
"DE","public","München",1484819603000,"https://www.meetup.com/big-data-automotive/","open",774,"Big Data in Automotive",21986050,"big-data-automotive","Members",34
"DE","public","München",1484940763000,"https://www.meetup.com/ossmuc/","open",405,"Open Space Scrum Munich",22000580,"ossmuc","Bumblebees",34
"DE","public","München",1486730746000,"https://www.meetup.com/Product-Leaks/","open",684,"Product Leaks",22319312,"Product-Leaks","Mitglieder",34
"DE","public","München",1486746759000,"https://www.meetup.com/FitTech-Munich/","open",583,"FitTech Munich: Fitness meets Technology",22322525,"FitTech-Munich","Members",34
"DE","public","München",1487870899000,"https://www.meetup.com/Hacking-Machine-Learning/","open",932,"Hacking Machine Learning",22589033,"Hacking-Machine-Learning","Members",34
"DE","public","München",1490013022000,"https://www.meetup.com/Munich-Start-up-Breakfast/","open",491,"Munich Start-up Breakfast",22946683,"Munich-Start-up-Breakfast","Mitglieder",34
"DE","public","München",1490683239000,"https://www.meetup.com/Munichs-robotics-meetup/","open",498,"Munichs robotics meetup",23035493,"Munichs-robotics-meetup","Members",34
"DE","public","München",1490950571000,"https://www.meetup.com/what-is-ai/","open",1004,"WHAT IS ARTIFICIAL INTELLIGENCE?",23070076,"what-is-ai","Evangelists",34
"DE","public","München",1491205628000,"https://www.meetup.com/Munich-Tech/","open",1521,"Munich Tech",23120315,"Munich-Tech","Members",34
"DE","public","München",1492517096000,"https://www.meetup.com/Amazon-Appsters-Munich/","open",486,"Amazon Appsters - Munich",23327756,"Amazon-Appsters-Munich","Amazon Appsters",34
"DE","public","München",1494333489000,"https://www.meetup.com/unleashed_sessions/","open",532,"Wayra Unleashed Session",23686747,"unleashed_sessions","transformers",34
"DE","public","München",1495011789000,"https://www.meetup.com/Java-User-Group-Munchen-JUGM/","open",750,"Java User Group München (JUGM)",23819048,"Java-User-Group-Munchen-JUGM","Mitglieder",34
"DE","public","München",1495619769000,"https://www.meetup.com/Munich-Applied-DL/","open",1108,"Munich Applied Deep Learning",23979333,"Munich-Applied-DL","Backpropagators",34
"DE","public","München",1496146318000,"https://www.meetup.com/Data-Brain/","open",505,"Data Brain",24147730,"Data-Brain","members",34
"DE","public","München",1496345950000,"https://www.meetup.com/data-engineering-munich/","open",413,"Munich Data Engineering Meetup",24208436,"data-engineering-munich","Mitglieder",34
"DE","public","München",1498025673000,"https://www.meetup.com/Startup-Talents/","open",460,"Startup Talents",24581401,"Startup-Talents","Startup Talents",34
"DE","public","München",1498559528000,"https://www.meetup.com/Microsoft-IoT-AI-Lab-Munich/","open",1625,"Microsoft IoT & AI Lab Munich",24703175,"Microsoft-IoT-AI-Lab-Munich","Mitglieder",34
"DE","public","München",1500538938000,"https://www.meetup.com/Digital-Experience-behind-the-scenes/","open",431,"Digital Experience – behind the scenes",25057861,"Digital-Experience-behind-the-scenes","Digitale Macher",34
"DE","public","Olching",1500556440000,"https://www.meetup.com/Big-Data-and-Machine-Learning-Munchen/","open",424,"Big Data and Machine Learning München",25059808,"Big-Data-and-Machine-Learning-Munchen","Mitglieder",34
"DE","public","München",1500639004000,"https://www.meetup.com/Robot-Operating-System-ROS/","open",462,"Robot Operating System (ROS)",25072536,"Robot-Operating-System-ROS","Members",34
"DE","public","München",1505892069000,"https://www.meetup.com/Tech-n-Drinks/","open",498,"Tech 'n' Drinks",25990563,"Tech-n-Drinks","Mitglieder",34
"DE","public","München",1506095433000,"https://www.meetup.com/GitHub-Events-Munich/","open",544,"GitHub Events München",26014298,"GitHub-Events-Munich","Members",34
"DE","public","München",1506849358000,"https://www.meetup.com/Practical-Machine-Learning-Deep-Learning-Course-Munich/","open",401,"Practical Machine Learning/Deep Learning Course Munich",26111997,"Practical-Machine-Learning-Deep-Learning-Course-Munich","Machine Learners",34
"DE","public","München",1508150802000,"https://www.meetup.com/Javascript-Munich/","open",511,"Javascript Munich",26281892,"Javascript-Munich","Members",34
"DE","public","München",1508179920000,"https://www.meetup.com/Munchen-Artificial-Intelligence-and-Deep-Learning/","open",610,"München Artificial Intelligence and Deep Learning",26286096,"Munchen-Artificial-Intelligence-and-Deep-Learning","Makers",34
"DE","public","München",1508251656000,"https://www.meetup.com/Munchen-IoT-Meetup/","open",709,"München IoT Meetup",26294946,"Munchen-IoT-Meetup","Members",34
"DE","public","München",1509222517000,"https://www.meetup.com/Blockchain-Tangle-Beyond-Munich/","open",406,"Blockchain, Tangle & Beyond - Munich",26419793,"Blockchain-Tangle-Beyond-Munich","Tanglers",34
"DE","public","Hamburg",1288631618000,"https://www.meetup.com/hamburg-js/","open",1671,"HH.js",1731260,"hamburg-js","JavaScripters",34
"DE","public","Hamburg",1315050498000,"https://www.meetup.com/awsugHH/","open",909,"Hamburg AWS User Group",2430772,"awsugHH","AWS-lers",34
"DE","public","Hamburg",1321010660000,"https://www.meetup.com/Hamburg-Web-Performance-Group/","open",790,"Hamburg Web Performance Group",2794842,"Hamburg-Web-Performance-Group","Web Speeder",34
"DE","public","Hamburg",1329745918000,"https://www.meetup.com/decode-hh/","open",931,"decode HH",3328722,"decode-hh","Mitglieder",34
"DE","public","Hamburg",1335167706000,"https://www.meetup.com/sokahh/","open",807,"Softwerkskammer Hamburg",3723122,"sokahh","Software Crafter",34
"DE","public","Hamburg",1336376321000,"https://www.meetup.com/phpughh/","open",988,"PHP-Usergroup Hamburg (PHPUGHH)",3814032,"phpughh","Mitglieder",34
"DE","public","Hamburg",1346783036000,"https://www.meetup.com/Lean-Startup-Hamburg/","open",1389,"Lean Startup Hamburg",4770192,"Lean-Startup-Hamburg","Lean Startupper",34
"DE","public","Hamburg",1346938143000,"https://www.meetup.com/BDNSHH/","open",1108,"Big Data & NoSQL Meetup Hamburg",4798602,"BDNSHH","Techies",34
"DE","public","Hamburg",1349678647000,"https://www.meetup.com/Python-User-Group-Hamburg/","open",705,"Python User Group Hamburg",5288392,"Python-User-Group-Hamburg","Pythoneers and Pythonistas",34
"DE","public","Hamburg",1350690358000,"https://www.meetup.com/DevOps-Hamburg/","open",714,"DevOps-Hamburg",5471182,"DevOps-Hamburg","Mitglieder",34
"DE","public","Hamburg",1355782455000,"https://www.meetup.com/attraktor/","open",687,"Attraktor e.V. Hamburg",6276262,"attraktor","Tüftler, Bastler, Coder",34
"DE","public","Hamburg",1365063854000,"https://www.meetup.com/opentechschool-hamburg/","open",1568,"OpenTechSchool Hamburg",7912752,"opentechschool-hamburg","Members",34
"DE","public","Hamburg",1366110989000,"https://www.meetup.com/E-Commerce-Hacktable/","open",498,"E-Commerce Hacktable",8089312,"E-Commerce-Hacktable","E-Commerce Hacker",34
"DE","public","Hamburg",1368620044000,"https://www.meetup.com/Go-User-Group-Hamburg/","open",572,"GDG Go & Cloud User Group Hamburg",8495892,"Go-User-Group-Hamburg","Gophers",34
"DE","public","Hamburg",1369393365000,"https://www.meetup.com/Scala-Hamburg/","open",464,"Scala Hamburg",8623012,"Scala-Hamburg","Scala Enthusiasts",34
"DE","public","Hamburg",1376935316000,"https://www.meetup.com/12minHH/","open",7227,"12min.me Hamburg",9878672,"12minHH","12minuters",34
"DE","public","Hamburg",1386333088000,"https://www.meetup.com/Bitcoins-And-Emerging-Tech-That-Changes-The-World/","open",1347,"Bitcoin, Blockchain & Emerging Tech That Changes The World",11362402,"Bitcoins-And-Emerging-Tech-That-Changes-The-World","blocks",34
"DE","public","Hamburg",1386702813000,"https://www.meetup.com/Hamburg-WordPress-Meetup/","open",663,"Hamburg WordPress Meetup",11412272,"Hamburg-WordPress-Meetup","WordPress Enthusiasts",34
"DE","public","Hamburg",1387402147000,"https://www.meetup.com/jug-hamburg/","open",2611,"Java User Group Hamburg",11500362,"jug-hamburg","Mitglieder",34
"DE","public","Hamburg",1389730308000,"https://www.meetup.com/Hamburg-Startup-Founder-101/","open",2479,"Hamburg Startup Founder 101",12117452,"Hamburg-Startup-Founder-101","Aspiring Founders",34
"DE","public","Hamburg",1390990631000,"https://www.meetup.com/Google-Developer-Group-Hamburg/","open",1303,"Google Developer Group Hamburg",12567242,"Google-Developer-Group-Hamburg","Mitglieder",34
"DE","public","Hamburg",1392145992000,"https://www.meetup.com/Hamburg-Data-Science-Meetup/","open",1170,"Hamburg Data Science Meetup",12833852,"Hamburg-Data-Science-Meetup","Data Scientists",34
"DE","public","Hamburg",1395937060000,"https://www.meetup.com/Docker-Hamburg/","open",1039,"Docker Hamburg",13582282,"Docker-Hamburg","Dockers",34
"DE","public","Hamburg",1396649412000,"https://www.meetup.com/Hamburg-C-Net-Meetup/","open",646,"Hamburg C# and .NET User Group Meetup",13732492,"Hamburg-C-Net-Meetup","C#er",34
"DE","public","Hamburg",1403676510000,"https://www.meetup.com/webapi-hamburg/","open",406,"WebAPI Hamburg",15303822,"webapi-hamburg","Members",34
"DE","public","Hamburg",1403785279000,"https://www.meetup.com/node-HH/","open",808,"node.HH - Node.js User Group",15329632,"node-HH","Noder",34
"DE","public","Hamburg",1404433478000,"https://www.meetup.com/Hamburg-AngularJS-Meetup/","open",636,"Angular Meetup Hamburg",15481682,"Hamburg-AngularJS-Meetup","coders",34
"DE","public","Hamburg",1404758770000,"https://www.meetup.com/Virtual-Reality-Hamburg/","approval",894,"Virtual Reality Hamburg",15555532,"Virtual-Reality-Hamburg","Mitglieder",34
"DE","public","Hamburg",1405086660000,"https://www.meetup.com/Search-Technology-Meetup-Hamburg/","open",662,"Search Technology Meetup Hamburg",15642252,"Search-Technology-Meetup-Hamburg","Mitglieder",34
"DE","public","Hamburg",1406048388000,"https://www.meetup.com/data-science-hh/","open",993,"Data Science Hamburg",15898082,"data-science-hh","Members",34
"DE","public","Hamburg",1407326683000,"https://www.meetup.com/IoTHamburg/","open",1218,"Hamburg Internet of Things (IoT) User Group",16221512,"IoTHamburg","Enthusiasten",34
"DE","public","Hamburg",1411194184000,"https://www.meetup.com/Hamburg-R-User-Group/","open",554,"Hamburg R User Group",17102372,"Hamburg-R-User-Group","R users",34
"DE","public","Hamburg",1412614372000,"https://www.meetup.com/softwarearchitektur-hamburg/","open",1603,"Softwarearchitektur Hamburg",17437802,"softwarearchitektur-hamburg","Mitglieder",34
"DE","public","Hamburg",1412841984000,"https://www.meetup.com/Big-Data-Hamburg/","open",1846,"Big Data, Hamburg",17503942,"Big-Data-Hamburg","Data Lovers, Hamburg",34
